BEGIN;
BEGIN
select
	p_brand,
	p_type,
	p_size,
	count(distinct ps_suppkey) as supplier_cnt
from
	partsupp,
	part
where
	p_partkey = ps_partkey
	and p_brand <> 'Brand#14'
	and p_type not like 'STANDARD PLATED%'
	and p_size in (13, 8, 49, 5, 41, 46, 2, 36)
	and ps_suppkey not in (
		select
			s_suppkey
		from
			supplier
		where
			s_comment like '%Customer%Complaints%'
	)
group by
	p_brand,
	p_type,
	p_size
order by
	supplier_cnt desc,
	p_brand,
	p_type,
	p_size;
  p_brand   |          p_type           | p_size | supplier_cnt 
------------+---------------------------+--------+--------------
 Brand#44   | PROMO POLISHED NICKEL     |     49 |          592
 Brand#54   | LARGE BURNISHED STEEL     |     36 |          584
 Brand#11   | PROMO BURNISHED STEEL     |      8 |          580
 Brand#34   | SMALL POLISHED BRASS      |     13 |          580
 Brand#21   | PROMO POLISHED TIN        |     36 |          579
 Brand#32   | STANDARD BURNISHED STEEL  |     36 |          576
 Brand#54   | PROMO BRUSHED NICKEL      |     13 |          576
 Brand#54   | STANDARD BRUSHED TIN      |     49 |          576
 Brand#25   | ECONOMY POLISHED BRASS    |     36 |          575
 Brand#12   | MEDIUM BURNISHED STEEL    |     36 |          572
 Brand#23   | ECONOMY BRUSHED BRASS     |      2 |          572
 Brand#24   | PROMO BURNISHED BRASS     |     41 |          572
 Brand#45   | LARGE PLATED STEEL        |     49 |          572
 Brand#51   | PROMO ANODIZED TIN        |      8 |          572
 Brand#51   | SMALL PLATED STEEL        |     36 |          572
 Brand#55   | PROMO BURNISHED NICKEL    |      2 |          572
 Brand#55   | SMALL PLATED COPPER       |      8 |          572
 Brand#34   | STANDARD BURNISHED TIN    |     13 |          571
 Brand#15   | SMALL ANODIZED STEEL      |     36 |          570
 Brand#32   | LARGE POLISHED BRASS      |      8 |          568
 Brand#32   | STANDARD BURNISHED TIN    |     13 |          567
 Brand#34   | MEDIUM BRUSHED STEEL      |      5 |          567
 Brand#44   | SMALL PLATED COPPER       |      2 |          566
 Brand#21   | ECONOMY ANODIZED STEEL    |     41 |          565
 Brand#34   | PROMO ANODIZED STEEL      |     41 |          564
 Brand#42   | PROMO BRUSHED STEEL       |     13 |          564
 Brand#25   | LARGE ANODIZED STEEL      |     46 |          563
 Brand#54   | PROMO BRUSHED COPPER      |     36 |          563
 Brand#42   | ECONOMY BRUSHED COPPER    |      5 |          562
 Brand#15   | LARGE BRUSHED BRASS       |      2 |          560
 Brand#22   | STANDARD BRUSHED BRASS    |     13 |          560
 Brand#23   | PROMO ANODIZED STEEL      |      2 |          560
 Brand#41   | PROMO BRUSHED STEEL       |     36 |          560
 Brand#51   | SMALL POLISHED BRASS      |     49 |          560
 Brand#53   | LARGE PLATED TIN          |      2 |          560
 Brand#43   | LARGE PLATED COPPER       |     49 |          559
 Brand#25   | MEDIUM POLISHED STEEL     |      5 |          558
 Brand#12   | MEDIUM BURNISHED NICKEL   |     49 |          556
 Brand#12   | SMALL POLISHED STEEL      |     46 |          556
 Brand#34   | PROMO ANODIZED TIN        |      5 |          556
 Brand#42   | PROMO BURNISHED STEEL     |     41 |          556
 Brand#42   | SMALL ANODIZED COPPER     |      2 |          556
 Brand#45   | MEDIUM POLISHED BRASS     |     41 |          556
 Brand#51   | SMALL PLATED TIN          |      2 |          556
 Brand#54   | STANDARD BRUSHED STEEL    |      2 |          556
 Brand#22   | STANDARD BURNISHED COPPER |      2 |          555
 Brand#11   | STANDARD BRUSHED BRASS    |      5 |          552
 Brand#22   | ECONOMY BURNISHED COPPER  |     49 |          552
 Brand#22   | ECONOMY POLISHED STEEL    |     46 |          552
 Brand#22   | SMALL POLISHED NICKEL     |     36 |          552
 Brand#23   | PROMO ANODIZED NICKEL     |     13 |          552
 Brand#32   | ECONOMY BRUSHED STEEL     |      5 |          552
 Brand#43   | LARGE ANODIZED TIN        |     13 |          552
 Brand#41   | ECONOMY PLATED BRASS      |     49 |          551
 Brand#43   | ECONOMY PLATED NICKEL     |     13 |          551
 Brand#43   | STANDARD ANODIZED NICKEL  |      2 |          551
 Brand#23   | MEDIUM PLATED TIN         |     49 |          550
 Brand#11   | STANDARD ANODIZED STEEL   |     13 |          548
 Brand#13   | MEDIUM ANODIZED NICKEL    |     36 |          548
 Brand#13   | SMALL BURNISHED NICKEL    |      8 |          548
 Brand#23   | SMALL POLISHED BRASS      |     36 |          548
 Brand#24   | LARGE ANODIZED COPPER     |      5 |          548
 Brand#25   | SMALL PLATED NICKEL       |      5 |          548
 Brand#31   | PROMO POLISHED TIN        |     49 |          548
 Brand#32   | PROMO ANODIZED BRASS      |      5 |          548
 Brand#45   | ECONOMY BURNISHED BRASS   |      8 |          548
 Brand#45   | MEDIUM PLATED STEEL       |     46 |          548
 Brand#51   | ECONOMY POLISHED STEEL    |     49 |          548
 Brand#53   | SMALL BURNISHED BRASS     |      5 |          548
 Brand#54   | STANDARD POLISHED TIN     |     13 |          548
 Brand#55   | SMALL BRUSHED BRASS       |     49 |          548
 Brand#12   | LARGE PLATED TIN          |     49 |          547
 Brand#32   | ECONOMY BURNISHED COPPER  |     41 |          547
 Brand#42   | MEDIUM BURNISHED NICKEL   |     41 |          545
 Brand#12   | STANDARD POLISHED BRASS   |     41 |          544
 Brand#13   | SMALL POLISHED STEEL      |     46 |          544
 Brand#21   | SMALL ANODIZED TIN        |     46 |          544
 Brand#22   | ECONOMY BRUSHED BRASS     |     46 |          544
 Brand#22   | MEDIUM BRUSHED NICKEL     |     36 |          544
 Brand#23   | PROMO BRUSHED TIN         |      5 |          544
 Brand#25   | PROMO POLISHED TIN        |      8 |          544
 Brand#31   | ECONOMY POLISHED STEEL    |     41 |          544
 Brand#31   | MEDIUM BURNISHED TIN      |      2 |          544
 Brand#31   | STANDARD BRUSHED BRASS    |     49 |          544
 Brand#33   | ECONOMY PLATED BRASS      |      8 |          544
 Brand#33   | ECONOMY PLATED NICKEL     |      2 |          544
 Brand#34   | LARGE ANODIZED COPPER     |     49 |          544
 Brand#35   | STANDARD BRUSHED STEEL    |     41 |          544
 Brand#41   | PROMO BRUSHED BRASS       |      5 |          544
 Brand#41   | SMALL BURNISHED STEEL     |      2 |          544
 Brand#41   | SMALL PLATED STEEL        |      5 |          544
 Brand#43   | LARGE BURNISHED TIN       |      5 |          544
 Brand#44   | STANDARD BRUSHED COPPER   |     46 |          544
 Brand#45   | LARGE BRUSHED BRASS       |     49 |          544
 Brand#15   | LARGE BRUSHED COPPER      |      8 |          543
 Brand#31   | STANDARD BURNISHED TIN    |     13 |          543
 Brand#32   | STANDARD BRUSHED TIN      |     36 |          543
 Brand#43   | PROMO POLISHED COPPER     |     49 |          543
 Brand#45   | PROMO BURNISHED BRASS     |     49 |          543
 Brand#42   | PROMO ANODIZED COPPER     |      5 |          542
 Brand#11   | SMALL BURNISHED STEEL     |     13 |          540
 Brand#13   | SMALL BURNISHED BRASS     |     41 |          540
 Brand#13   | STANDARD BRUSHED NICKEL   |     49 |          540
 Brand#13   | STANDARD BRUSHED TIN      |     13 |          540
 Brand#15   | SMALL BURNISHED COPPER    |     49 |          540
 Brand#23   | ECONOMY ANODIZED COPPER   |     36 |          540
 Brand#23   | PROMO PLATED TIN          |      2 |          540
 Brand#25   | STANDARD BRUSHED COPPER   |      8 |          540
 Brand#31   | ECONOMY PLATED TIN        |      2 |          540
 Brand#31   | LARGE PLATED NICKEL       |     41 |          540
 Brand#32   | ECONOMY BURNISHED COPPER  |     13 |          540
 Brand#32   | LARGE POLISHED STEEL      |     41 |          540
 Brand#33   | ECONOMY POLISHED STEEL    |     36 |          540
 Brand#33   | MEDIUM ANODIZED STEEL     |     13 |          540
 Brand#35   | LARGE PLATED STEEL        |     49 |          540
 Brand#35   | MEDIUM PLATED COPPER      |      8 |          540
 Brand#41   | MEDIUM BRUSHED NICKEL     |      2 |          540
 Brand#41   | SMALL BRUSHED TIN         |      8 |          540
 Brand#41   | STANDARD BURNISHED BRASS  |      5 |          540
 Brand#42   | SMALL BRUSHED TIN         |     46 |          540
 Brand#44   | PROMO POLISHED TIN        |     13 |          540
 Brand#45   | ECONOMY BURNISHED COPPER  |     36 |          540
 Brand#45   | ECONOMY PLATED NICKEL     |     41 |          540
 Brand#45   | LARGE ANODIZED TIN        |     13 |          540
 Brand#51   | LARGE PLATED TIN          |     46 |          540
 Brand#54   | SMALL PLATED TIN          |      2 |          540
 Brand#55   | ECONOMY PLATED TIN        |      8 |          540
 Brand#55   | MEDIUM BRUSHED BRASS      |      5 |          540
 Brand#55   | MEDIUM POLISHED COPPER    |      2 |          540
 Brand#55   | SMALL ANODIZED STEEL      |     13 |          540
 Brand#11   | STANDARD BURNISHED TIN    |      8 |          539
 Brand#12   | MEDIUM ANODIZED NICKEL    |     49 |          539
 Brand#13   | ECONOMY PLATED TIN        |      2 |          539
 Brand#15   | MEDIUM BRUSHED TIN        |      2 |          539
 Brand#23   | STANDARD BRUSHED NICKEL   |     13 |          539
 Brand#25   | LARGE BURNISHED BRASS     |     46 |          539
 Brand#35   | LARGE BRUSHED STEEL       |     41 |          539
 Brand#44   | MEDIUM POLISHED NICKEL    |      8 |          539
 Brand#51   | MEDIUM POLISHED BRASS     |     41 |          539
 Brand#52   | LARGE BURNISHED BRASS     |      8 |          539
 Brand#53   | MEDIUM POLISHED TIN       |     41 |          539
 Brand#33   | SMALL ANODIZED TIN        |     13 |          538
 Brand#11   | LARGE PLATED STEEL        |     46 |          536
 Brand#11   | STANDARD BRUSHED TIN      |      5 |          536
 Brand#12   | MEDIUM POLISHED COPPER    |     41 |          536
 Brand#15   | PROMO PLATED STEEL        |      8 |          536
 Brand#21   | SMALL BRUSHED BRASS       |     41 |          536
 Brand#23   | LARGE PLATED TIN          |     41 |          536
 Brand#24   | PROMO BURNISHED STEEL     |     13 |          536
 Brand#24   | SMALL BURNISHED STEEL     |     13 |          536
 Brand#25   | ECONOMY ANODIZED TIN      |     49 |          536
 Brand#25   | LARGE BRUSHED NICKEL      |     41 |          536
 Brand#32   | MEDIUM POLISHED STEEL     |     41 |          536
 Brand#32   | SMALL BRUSHED COPPER      |     49 |          536
 Brand#32   | SMALL BURNISHED BRASS     |     49 |          536
 Brand#35   | MEDIUM BRUSHED NICKEL     |      5 |          536
 Brand#41   | ECONOMY PLATED BRASS      |     13 |          536
 Brand#42   | SMALL PLATED NICKEL       |     36 |          536
 Brand#42   | STANDARD BURNISHED COPPER |     36 |          536
 Brand#45   | LARGE ANODIZED STEEL      |     41 |          536
 Brand#52   | ECONOMY BRUSHED BRASS     |     46 |          536
 Brand#52   | LARGE BRUSHED COPPER      |     41 |          536
 Brand#54   | PROMO BURNISHED COPPER    |      2 |          536
 Brand#54   | SMALL BURNISHED COPPER    |      5 |          536
 Brand#55   | MEDIUM BRUSHED STEEL      |     36 |          536
 Brand#55   | STANDARD BURNISHED TIN    |     49 |          536
 Brand#15   | ECONOMY POLISHED STEEL    |      8 |          535
 Brand#32   | ECONOMY BRUSHED NICKEL    |     46 |          535
 Brand#35   | PROMO ANODIZED COPPER     |     46 |          535
 Brand#44   | LARGE ANODIZED BRASS      |     41 |          535
 Brand#45   | ECONOMY PLATED STEEL      |     13 |          535
 Brand#52   | ECONOMY ANODIZED BRASS    |      5 |          535
 Brand#55   | STANDARD BRUSHED STEEL    |     46 |          535
 Brand#22   | SMALL BURNISHED COPPER    |     49 |          534
 Brand#42   | PROMO BRUSHED TIN         |      8 |          534
 Brand#11   | SMALL PLATED COPPER       |     46 |          532
 Brand#13   | STANDARD BURNISHED COPPER |     36 |          532
 Brand#13   | STANDARD BURNISHED COPPER |     41 |          532
 Brand#15   | LARGE POLISHED BRASS      |     13 |          532
 Brand#15   | SMALL PLATED NICKEL       |     36 |          532
 Brand#24   | ECONOMY ANODIZED STEEL    |     36 |          532
 Brand#24   | MEDIUM BURNISHED BRASS    |      2 |          532
 Brand#24   | SMALL BURNISHED NICKEL    |     36 |          532
 Brand#24   | SMALL POLISHED NICKEL     |     46 |          532
 Brand#25   | ECONOMY BURNISHED COPPER  |      5 |          532
 Brand#31   | MEDIUM BRUSHED BRASS      |      2 |          532
 Brand#32   | MEDIUM BRUSHED STEEL      |     46 |          532
 Brand#33   | ECONOMY ANODIZED TIN      |     41 |          532
 Brand#33   | STANDARD BRUSHED TIN      |     36 |          532
 Brand#34   | ECONOMY PLATED BRASS      |      2 |          532
 Brand#34   | SMALL ANODIZED COPPER     |      2 |          532
 Brand#41   | PROMO ANODIZED STEEL      |     41 |          532
 Brand#42   | LARGE ANODIZED COPPER     |     49 |          532
 Brand#42   | MEDIUM ANODIZED NICKEL    |     49 |          532
 Brand#42   | STANDARD ANODIZED TIN     |      2 |          532
 Brand#42   | STANDARD BURNISHED STEEL  |     13 |          532
 Brand#43   | MEDIUM BRUSHED TIN        |      2 |          532
 Brand#45   | STANDARD BRUSHED STEEL    |      2 |          532
 Brand#51   | PROMO BRUSHED NICKEL      |      8 |          532
 Brand#51   | STANDARD BRUSHED TIN      |     13 |          532
 Brand#52   | ECONOMY BURNISHED TIN     |     36 |          532
 Brand#52   | STANDARD BRUSHED COPPER   |      8 |          532
 Brand#53   | MEDIUM BRUSHED STEEL      |     46 |          532
 Brand#54   | ECONOMY BRUSHED COPPER    |     49 |          532
 Brand#54   | LARGE BRUSHED TIN         |     36 |          532
 Brand#25   | LARGE POLISHED COPPER     |      8 |          531
 Brand#25   | SMALL POLISHED NICKEL     |      5 |          531
 Brand#31   | STANDARD POLISHED TIN     |     46 |          531
 Brand#33   | MEDIUM PLATED BRASS       |      5 |          531
 Brand#33   | STANDARD ANODIZED COPPER  |      8 |          531
 Brand#34   | MEDIUM PLATED TIN         |     46 |          531
 Brand#44   | SMALL ANODIZED BRASS      |     49 |          531
 Brand#44   | STANDARD BRUSHED TIN      |     36 |          531
 Brand#21   | PROMO BRUSHED COPPER      |     13 |          530
 Brand#24   | ECONOMY ANODIZED COPPER   |      5 |          530
 Brand#42   | ECONOMY BRUSHED BRASS     |      8 |          530
 Brand#42   | STANDARD POLISHED NICKEL  |     36 |          530
 Brand#45   | LARGE ANODIZED NICKEL     |      2 |          530
 Brand#11   | SMALL BRUSHED STEEL       |     41 |          528
 Brand#12   | SMALL ANODIZED STEEL      |     36 |          528
 Brand#12   | SMALL POLISHED COPPER     |     49 |          528
 Brand#13   | SMALL BURNISHED TIN       |     49 |          528
 Brand#15   | SMALL ANODIZED COPPER     |     46 |          528
 Brand#15   | STANDARD POLISHED BRASS   |     13 |          528
 Brand#21   | ECONOMY BRUSHED COPPER    |      2 |          528
 Brand#21   | MEDIUM POLISHED STEEL     |     46 |          528
 Brand#22   | STANDARD BRUSHED BRASS    |      8 |          528
 Brand#23   | ECONOMY POLISHED TIN      |     13 |          528
 Brand#25   | STANDARD BURNISHED NICKEL |      5 |          528
 Brand#31   | ECONOMY POLISHED STEEL    |      5 |          528
 Brand#31   | MEDIUM POLISHED COPPER    |     36 |          528
 Brand#32   | LARGE BRUSHED STEEL       |     13 |          528
 Brand#32   | LARGE BRUSHED TIN         |      8 |          528
 Brand#32   | MEDIUM BRUSHED STEEL      |      5 |          528
 Brand#33   | PROMO POLISHED NICKEL     |     49 |          528
 Brand#33   | STANDARD POLISHED BRASS   |      8 |          528
 Brand#34   | MEDIUM BURNISHED NICKEL   |      8 |          528
 Brand#35   | LARGE ANODIZED COPPER     |      5 |          528
 Brand#35   | PROMO POLISHED BRASS      |      8 |          528
 Brand#35   | SMALL BRUSHED NICKEL      |      8 |          528
 Brand#35   | STANDARD ANODIZED STEEL   |      5 |          528
 Brand#35   | STANDARD BURNISHED COPPER |      8 |          528
 Brand#35   | STANDARD POLISHED COPPER  |      5 |          528
 Brand#41   | SMALL BRUSHED BRASS       |      8 |          528
 Brand#41   | SMALL BURNISHED COPPER    |     46 |          528
 Brand#42   | LARGE ANODIZED STEEL      |      8 |          528
 Brand#42   | SMALL PLATED TIN          |     36 |          528
 Brand#42   | SMALL POLISHED NICKEL     |     49 |          528
 Brand#43   | ECONOMY BURNISHED BRASS   |     49 |          528
 Brand#43   | ECONOMY BURNISHED TIN     |      8 |          528
 Brand#51   | LARGE ANODIZED TIN        |     36 |          528
 Brand#51   | LARGE POLISHED NICKEL     |      8 |          528
 Brand#51   | PROMO BRUSHED BRASS       |     41 |          528
 Brand#52   | ECONOMY BRUSHED BRASS     |     13 |          528
 Brand#52   | SMALL BRUSHED STEEL       |     13 |          528
