BEGIN;
BEGIN
select
	ps_partkey,
	sum(ps_supplycost * ps_availqty) as value
from
	partsupp,
	supplier,
	nation
where
	ps_suppkey = s_suppkey
	and s_nationkey = n_nationkey
	and n_name = 'UNITED KINGDOM'
group by
	ps_partkey having
		sum(ps_supplycost * ps_availqty) > (
			select
				sum(ps_supplycost * ps_availqty) * 0.0000010000
			from
				partsupp,
				supplier,
				nation
			where
				ps_suppkey = s_suppkey
				and s_nationkey = n_nationkey
				and n_name = 'UNITED KINGDOM'
		)
order by
	value desc;
 ps_partkey |    value    
------------+-------------
    9497361 | 25078942.63
     259882 | 23779450.40
   16381977 | 22727339.87
   19984624 | 22619782.69
   17669517 | 22618091.70
   11411446 | 22448537.94
   11489111 | 21998463.73
    7375469 | 21635376.14
   16621086 | 21121308.55
   16115076 | 20927386.28
    9348222 | 20600482.26
   15828465 | 20474696.29
   10778422 | 20457138.52
    9657157 | 20387095.20
    5373426 | 20213010.72
    3565494 | 20192911.96
   16941296 | 20145121.48
    1399726 | 20087855.08
    5794740 | 19981971.30
   17663953 | 19685904.51
     956747 | 19632545.87
    6417023 | 19549824.26
   14717991 | 19538153.81
   10260313 | 19527031.65
   12632937 | 19455006.82
    3195842 | 19418813.81
    8890628 | 19344211.71
    4964528 | 19297514.51
   11240681 | 19197382.05
    3173702 | 19147975.35
    2389343 | 19146702.22
   14058934 | 19143773.28
    3380206 | 19136736.40
    6754832 | 19093414.65
   13494866 | 19053031.56
   16631814 | 19000910.40
    3656875 | 18996500.86
   16228129 | 18981738.60
     654859 | 18964478.58
   10953780 | 18960222.40
   12712686 | 18946113.04
    3505400 | 18878944.96
   10663785 | 18863731.20
    9927713 | 18819651.34
   16277142 | 18746597.85
    8523788 | 18727694.03
     517161 | 18669554.71
   11581927 | 18664120.28
   17026745 | 18644839.06
   18600107 | 18620524.62
     473787 | 18593751.11
   14074087 | 18465564.42
   12574472 | 18454643.24
   13507529 | 18364398.24
   18968241 | 18340307.41
    7016326 | 18312771.00
    8180453 | 18299306.55
   15499209 | 18235227.83
   14106421 | 18230416.02
     291332 | 18220921.23
   18601835 | 18210060.26
    8305496 | 18176546.58
    5299148 | 18162450.69
   17019820 | 18159957.44
   16187763 | 18110382.59
   18987917 | 18084871.63
    3299499 | 18068194.91
    3899744 | 18008572.43
    6864500 | 18002618.08
   12288481 | 17995577.32
     837693 | 17991834.46
   19104285 | 17977456.31
    4834678 | 17966689.06
   16237319 | 17961812.25
   10794360 | 17952481.41
   11501117 | 17947160.96
    9096524 | 17926584.65
   18206575 | 17925242.34
    7810073 | 17923598.27
   10619353 | 17900154.78
   15119500 | 17869602.94
   17154316 | 17858885.43
    2193038 | 17847825.05
    3824095 | 17843782.08
    8791362 | 17822960.14
    4938701 | 17814904.80
    8039431 | 17809719.58
    3320735 | 17779819.86
    3116563 | 17778190.33
   11589373 | 17753850.58
    6191460 | 17750205.83
    8478437 | 17742922.59
   16599960 | 17706332.40
   17923241 | 17700463.10
    3262589 | 17647485.64
   16285639 | 17642093.76
   18896589 | 17617888.45
    8612846 | 17582130.52
   13338758 | 17579152.87
    5123480 | 17572869.89
    7167901 | 17557793.38
    8609536 | 17547794.70
   14419172 | 17533451.55
     755220 | 17533427.22
    5399405 | 17520370.21
   10977678 | 17513812.22
   17811168 | 17513185.74
   17065609 | 17467386.22
    1244889 | 17461942.12
   14876127 | 17455793.84
    9394062 | 17419006.46
   19494742 | 17394262.80
    1666212 | 17379511.89
    1699050 | 17359222.92
   17104175 | 17324422.61
    5146677 | 17310205.95
    8026366 | 17308603.87
   11991367 | 17297984.97
    5799810 | 17295866.98
    4537007 | 17287864.30
   15654143 | 17270889.01
   19638299 | 17257731.99
   13012329 | 17233278.51
   10418239 | 17228483.62
    9435540 | 17205760.39
    6232120 | 17198508.01
    5332898 | 17197226.03
    7341381 | 17195078.30
    1494075 | 17188677.73
    3790519 | 17185297.56
   16156223 | 17183227.88
    4101105 | 17179608.87
   19387520 | 17173653.04
   15238606 | 17167262.13
   16113187 | 17155962.05
     373099 | 17155872.77
    8598840 | 17149759.54
   14061185 | 17146706.06
    4324854 | 17138830.24
    7934673 | 17127179.25
    9218133 | 17127063.78
    2979234 | 17099174.65
    8437423 | 17098511.68
   11623516 | 17096561.36
   13320841 | 17091868.14
     153311 | 17081971.83
   14707056 | 17079304.17
   14267947 | 17073387.48
   16821104 | 17065814.49
     480507 | 17048428.70
   11117553 | 17035954.74
     116569 | 17031628.90
    8926210 | 17030782.84
   17861911 | 17026829.33
   17869206 | 17025796.44
    6636932 | 17024749.49
   19788340 | 17011739.38
   15381645 | 16999200.25
    4820860 | 16989067.70
   17134378 | 16987751.71
    4525030 | 16982210.39
    9858518 | 16980806.17
   12754251 | 16975597.17
    9257282 | 16975383.50
   10595773 | 16962551.26
   11691822 | 16959735.79
   16970451 | 16946479.32
    5453585 | 16945781.28
   17534564 | 16941187.19
    6053407 | 16918292.16
   10890861 | 16911980.65
     497192 | 16909027.48
    5183684 | 16905518.78
   10041703 | 16899480.09
    8687561 | 16877112.90
   12181271 | 16875510.81
    7038741 | 16872693.94
   17791731 | 16871299.42
    7492389 | 16866480.22
   18601405 | 16860223.92
   19227659 | 16858214.75
    9177722 | 16853950.60
   13111828 | 16849451.84
    7315986 | 16843852.03
    3632449 | 16835576.76
   13031221 | 16827922.54
   14123958 | 16825680.78
     603533 | 16823179.05
    7838587 | 16795669.95
    2719965 | 16785356.16
   10639054 | 16780649.02
    6628658 | 16774559.07
    3159746 | 16772337.41
   15828867 | 16767646.45
   10361724 | 16762176.48
   16120176 | 16752504.27
   12223787 | 16747646.98
   14652100 | 16739422.35
   14997328 | 16737872.29
    1299720 | 16726163.56
   18245717 | 16723802.04
    9883273 | 16720616.01
   17973448 | 16707073.27
   12705220 | 16694592.81
    6099238 | 16677955.43
    1377446 | 16672871.39
   10082481 | 16672590.08
    1272030 | 16667161.72
   18395214 | 16660845.40
   18778054 | 16658357.65
   11135306 | 16656598.40
    5295656 | 16650506.16
    6782348 | 16644034.59
    3702359 | 16638079.13
     428660 | 16633259.11
   19036513 | 16623874.03
    4259684 | 16610291.70
    9114045 | 16604656.14
    6721796 | 16600738.00
    2879340 | 16595501.87
    8680190 | 16585763.81
    5103036 | 16571570.43
    8570133 | 16571520.40
      24509 | 16565978.56
   10074992 | 16556469.20
    3599072 | 16555146.87
   18063084 | 16553759.23
     542336 | 16537089.67
    9616545 | 16535845.47
   19588159 | 16533182.52
    7801425 | 16532224.39
    5755651 | 16530391.61
   13627199 | 16529455.25
   14091971 | 16523420.34
   15105655 | 16520976.07
    6105618 | 16518447.08
    9442420 | 16518138.33
   12449675 | 16510353.32
   10206166 | 16505710.51
    1037149 | 16504052.60
    3626134 | 16501663.79
    2292412 | 16494148.64
   14047046 | 16487294.75
    4808250 | 16484506.98
    4406599 | 16478457.84
    5913606 | 16466618.91
   13525436 | 16460484.08
   12607447 | 16459337.95
   18557152 | 16441367.80
    8200433 | 16428142.85
    2705138 | 16425204.53
    1284916 | 16423860.73
    9451932 | 16420982.61
   15687408 | 16419225.28
   14468105 | 16418162.88
   12615833 | 16417973.68
   15997696 | 16415169.11
   11614878 | 16409636.16
     556390 | 16405493.21
    9089039 | 16404816.97
   17892606 | 16399265.32
    2156894 | 16395200.47
   10837376 | 16392880.75
    7539135 | 16386737.88
   18154144 | 16386448.16
   15987579 | 16386229.47
    6718254 | 16385856.87
    1192323 | 16383537.07
   15930145 | 16383427.37
   12127607 | 16377509.44
    6656510 | 16376475.40
    7296425 | 16372309.93
   16093052 | 16371852.40
    7864076 | 16370976.06
   18956557 | 16364693.09
   12186996 | 16362923.16
   16575055 | 16352471.24
   17722207 | 16346797.88
   16558863 | 16344925.28
    2454893 | 16344517.20
    9303783 | 16340514.72
    9775707 | 16339993.05
    7913884 | 16338249.78
    6493064 | 16337332.45
   12751287 | 16335403.66
    5376422 | 16322357.46
    1596599 | 16321065.95
